Date,Close,High,Low,Open,Volume
2021-09-23,81.16594696044922,81.31438656532335,80.552407666899,80.552407666899,486100
2021-09-24,80.81958770751953,81.10656891179529,80.03781288551689,80.32479408979265,199600
2021-09-27,81.20552825927734,81.55188984074903,79.99823059230604,80.69094620529779,235900
2021-09-28,78.90968322753906,80.7404180842634,78.63260001246097,80.41386003789356,335800
2021-09-29,77.79145050048828,79.45395730071947,77.72217969839328,79.10760329024447,359400
2021-09-30,77.23728942871094,78.50791610076959,77.23728942871094,78.19718273846794,267100
2021-10-01,77.24718475341797,77.6925035829823,76.2081225843389,77.48469114916648,216700
2021-10-04,75.61436462402344,77.12347912489554,75.09977503130746,77.09874548385946,336300
2021-10-05,76.56436920166016,77.09874722929304,75.57478193936628,75.61436633585222,225400
2021-10-06,76.61384582519531,76.66332820944702,75.18092536869543,75.57478370547585,289100
2021-10-07,78.24666595458984,78.70187519755264,77.3065610582463,77.41541626307999,166100
2021-10-08,77.95968627929688,78.66229235624216,77.9003134572866,78.57323312322676,259500
2021-10-11,77.24718475341797,78.42974131367247,77.15812551747642,77.80135879354566,189700
2021-10-12,77.75187683105469,78.14771327617585,77.23729473736373,77.23729473736373,247300
2021-10-13,78.47427368164062,78.75036786610494,77.92009967540952,78.25656327383038,164600
2021-10-14,79.52323913574219,79.76073798302508,79.13730067767538,79.25604632634072,151100
2021-10-15,79.7706298828125,80.09719549162523,79.63208826997406,79.92895991893428,169500
2021-10-18,80.30500793457031,80.50292236726884,79.50343711725249,79.50343711725249,183500
2021-10-19,81.84876251220703,81.97740613982187,80.62266545032578,80.67115124036877,209800
2021-10-20,81.73001098632812,82.15454478104273,81.41334335425067,81.95761938592373,171900
2021-10-21,82.04668426513672,82.6503255545099,81.22532501819278,81.24511344163464,185600
2021-10-22,81.1263656616211,82.35345173135212,80.87896885038774,81.79928529017388,195500
2021-10-25,83.51126861572266,83.87246585314273,81.35396807792667,81.63105130389009,327800
2021-10-26,83.03627014160156,84.87689548885051,82.6305357433163,83.75866460934868,290900
2021-10-27,82.17533111572266,83.98627770473189,82.10606030603142,83.27377363364944,226400
2021-10-28,83.80814361572266,83.87741441874269,82.75917603433905,82.8581407957545,609900
2021-10-29,83.91700744628906,83.98627825643534,83.29356260502051,83.34304499081874,176300
2021-11-01,87.2717056274414,87.43993365495797,84.61961138501125,84.71856860414148,439600
2021-11-02,86.50971221923828,87.09357260001073,85.93674641813368,86.90554861383721,311500
2021-11-03,87.69722747802734,87.82587110645416,86.4107609939521,86.55920059595336,296400
2021-11-04,88.32066345214844,89.11233628458534,87.83576780600546,88.58784869187369,409600
2021-11-05,87.84565734863281,88.99852740728288,87.1727377128957,88.7164989654406,380200
2021-11-08,88.90451049804688,89.33993128239379,87.85555048115786,87.8852368891904,468700
2021-11-09,86.6878433227539,89.0628542802167,85.87638206353223,88.94410108986047,432500
2021-11-10,85.39148712158203,87.25190848617333,84.5008570614233,85.52013074973483,442100
2021-11-11,86.23262786865234,86.7026802779243,85.78731664933177,86.45033826030281,241400
2021-11-12,86.5888900756836,86.60867850000771,85.64878514627128,86.33159525975785,221800
2021-11-15,86.3909683227539,86.86596596586166,85.73783712604148,86.83627955691135,464600
2021-11-16,87.38055419921875,87.38055419921875,85.80710659968814,85.8763774028152,389100
2021-11-17,86.5295181274414,87.46962306635676,86.19305451091398,87.03420222730436,293600
2021-11-18,85.60919189453125,87.21727111535411,85.03522949911078,87.20737312923961,323900
2021-11-19,85.36180114746094,85.89617918628701,85.21336154501728,85.21336154501728,335400
2021-11-22,82.95709991455078,85.74773562172875,82.53157710051525,85.74773562172875,445100
2021-11-23,82.1060562133789,83.95657955858321,80.90370376587164,82.87793306859264,481300
2021-11-24,83.59043884277344,83.67751998672671,81.02740385874141,81.25501225537391,451100
2021-11-26,81.5716781616211,82.18522498093773,80.54250650500202,81.13625735114142,348600
2021-11-29,82.17533111572266,83.06596120457573,81.00761778810464,82.64043835934326,430400
2021-11-30,81.30448913574219,82.72948959010228,79.97843834285216,81.72011395368257,680900
2021-12-01,78.4148941040039,82.9947024138612,78.4148941040039,82.29408198702687,742800
2021-12-02,79.52323913574219,80.27829475830849,77.93000291656294,78.77115064440207,968000
2021-12-03,76.8414535522461,79.67167376784367,75.7331130842657,79.67167376784367,1036700
2021-12-06,77.62322998046875,78.2961496443211,74.97113572292736,76.65837632608381,1061900
2021-12-07,79.6419906616211,80.57219760642187,79.21646781295246,79.21646781295246,660500
2021-12-08,80.78990173339844,81.066984952825,78.75135443337321,79.78052606978005,426800
2021-12-09,78.15760803222656,80.70084708329682,78.15760803222656,80.04771584335683,450000
2021-12-10,77.7221908569336,79.38469789585017,77.57375124543256,78.79094699979831,555700
2021-12-13,76.1982192993164,77.85082821758591,75.61436643775299,77.4846857620128,431000
2021-12-14,75.20863342285156,76.4654059488599,74.31800335916954,75.00082099965105,583000
2021-12-15,76.2279052734375,76.47530208793,73.1601862837208,74.911752408349,797700
2021-12-16,74.11018371582031,77.43519726299417,73.75393172505518,76.69300687389199,658400
2021-12-17,74.88206481933594,75.77269484747335,72.61590912827855,73.32841315078848,620900
2021-12-20,73.06122589111328,73.72424751313572,72.33882390222747,73.11070072188959,547100
2021-12-21,76.02999114990234,76.02999114990234,73.7836238372351,73.7836238372351,548600
2021-12-22,76.67322540283203,77.04926584941735,75.55498694991087,75.73311296144112,429700
2021-12-23,77.85082244873047,78.21697242712301,76.16852724520484,76.68310926218116,366300
2021-12-27,78.05863952636719,78.60291553359923,77.49457509612286,77.64301469354538,358800
2021-12-28,77.18780517578125,78.52374644767947,77.09082604848588,77.99926641537473,372700
2021-12-29,76.62325286865234,77.64063715682384,75.91507219171692,77.46110546760644,433500
2021-12-30,77.53092956542969,78.55829042174466,76.34397483131379,76.34397483131379,421300
2021-12-31,76.81277465820312,78.03962028901971,76.79282161794707,77.4511349690039,387000
2022-01-03,78.53833770751953,78.68795506611411,76.91251502242426,77.8800319835003,409400
2022-01-04,77.44115447998047,78.91736737921016,76.31405127864322,78.72785155576624,288900
2022-01-05,73.76060485839844,77.96979830515545,73.76060485839844,77.01225785814539,468800
2022-01-06,73.67083740234375,74.70817476645102,72.07493669212289,73.69078283191001,565000
2022-01-07,72.69334411621094,74.80791731863202,72.33426550429311,73.60101716574067,715600
2022-01-10,72.07493591308594,72.13477981099274,70.06010510520275,71.75575577449169,869100
2022-01-11,73.7506332397461,74.07978228673412,71.80562285737456,71.81559937693623,360400
2022-01-12,73.01252746582031,74.83784255492962,72.51380799512522,74.1296618197252,263700
2022-01-13,70.57878112792969,73.53119946053033,70.4690622363588,73.08234737414344,380700
